Order_ID,Origin_City,Destination_City,Distance_km,Vehicle_Type,Delivery_Mode,Weather,Expected_Delivery_Days,Actual_Delivery_Days,Warehouse_ID,Warehouse_Region,Warehouse_Capacity,Warehouse_Handles_Fragile,Warehouse_Cold_Storage,Product_Name,Product_Category,Weight_kg,Stock_Quantity,Reorder_Level,In_Stock,Low_Stock_Alert,Packaging_Type,Packaging_Cost_LKR,Fragile,Requires_Cold_Storage,Total_Cost_LKR,Order_Date,Delivery_Status,On_Time
SL00115,Anuradhapura,Jaffna,195,Van,Standard,Rainy,2,2,WH007,North Central,3000,No,No,Washing Machine,Appliances,40.0,320,50,Yes,No,Wooden crate,1200,No,No,7090.0,2024-05-05,Delivered,1
SL00116,Kurunegala,Dambulla,67,Three Wheeler,Economy,Clear,4,4,WH006,North Western,4000,Yes,No,Cotton Clothing Bale,Clothing,8.0,327,25,Yes,No,Poly mailer bag,120,No,No,1680.0,2025-06-03,Delivered,1
SL00117,Kandy,Dambulla,72,Three Wheeler,Economy,Rainy,4,4,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,199,50,Yes,No,Bubble wrap and double box,850,Yes,No,2410.0,2024-10-12,Delivered,1
SL00118,Anuradhapura,Ampara,234,Motorbike,Same-Day,Foggy,1,1,WH007,North Central,3000,No,No,Medicine Pack,Pharmacy,0.5,375,25,Yes,No,Sealed insulated pack,500,No,Yes,10730.0,2024-11-12,Delivered,1
SL00119,Kurunegala,Colombo,95,Motorbike,Express,Rainy,1,1,WH006,North Western,4000,Yes,No,Mobile Phone,Electronics,0.3,225,10,Yes,No,Anti-static box with foam,600,Yes,No,4130.0,2024-02-01,Delivered,1
SL00120,Matara,Trincomalee,391,Van,Economy,Stormy,5,6,WH009,Southern,3000,Yes,No,Washing Machine,Appliances,40.0,100,25,Yes,No,Wooden crate,1200,No,No,9900.0,2025-08-04,Delivered,0
SL00121,Colombo,Anuradhapura,205,Van,Express,Foggy,1,1,WH001,Western,10000,Yes,Yes,Washing Machine,Appliances,40.0,0,10,No,Yes,Wooden crate,1200,No,No,9890.0,2025-03-28,Delivered,1
SL00122,Jaffna,Batticaloa,369,Three Wheeler,Same-Day,Cloudy,2,5,WH005,Northern,3500,No,No,Cotton Clothing Bale,Clothing,8.0,165,100,Yes,No,Poly mailer bag,120,No,No,15900.0,2024-11-11,Delayed,0
SL00123,Galle,Vavuniya,395,Three Wheeler,Same-Day,Clear,2,2,WH004,Southern,4500,Yes,No,LED Television,Electronics,15.0,128,20,Yes,No,Anti-static box with foam,600,Yes,No,17300.0,2024-12-01,Failed,0
SL00124,Colombo,Gampaha,33,Motorbike,Economy,Rainy,4,4,WH001,Western,10000,Yes,Yes,Laptop,Electronics,2.5,9,100,Yes,Yes,Anti-static box with foam,600,Yes,No,1510.0,2024-12-28,Delivered,1
SL00125,Anuradhapura,Kilinochchi,157,Van,Same-Day,Stormy,1,1,WH007,North Central,3000,No,No,Washing Machine,Appliances,40.0,0,10,No,Yes,Wooden crate,1200,No,No,10690.0,2025-03-03,Delivered,1
SL00126,Gampaha,Nuwara Eliya,113,Three Wheeler,Same-Day,Cloudy,1,3,WH002,Western,6000,Yes,No,Books Bundle,Books,10.0,10,40,Yes,Yes,Corrugated box,200,No,No,5570.0,2024-04-18,Delayed,0
SL00127,Anuradhapura,Polonnaruwa,100,Motorbike,Economy,Foggy,4,4,WH007,North Central,3000,No,No,Medicine Pack,Pharmacy,0.5,14,25,Yes,Yes,Sealed insulated pack,500,No,Yes,2480.0,2024-06-21,Failed,0
SL00128,Matara,Chilaw,258,Van,Same-Day,Foggy,1,5,WH009,Southern,3000,Yes,No,Washing Machine,Appliances,40.0,198,25,Yes,No,Wooden crate,1200,No,No,14090.0,2024-05-29,Delayed,0
SL00129,Galle,Trincomalee,394,Three Wheeler,Express,Clear,2,2,WH004,Southern,4500,Yes,No,Fresh Vegetables Crate,Groceries,20.0,13,100,Yes,Yes,Insulated box,400,No,Yes,14000.0,2025-07-31,Delivered,1
SL00130,Negombo,Chilaw,45,Van,Standard,Cloudy,2,2,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,2,40,Yes,Yes,Reinforced carton,450,No,No,2690.0,2024-10-08,Delivered,1
SL00131,Kurunegala,Puttalam,108,Three Wheeler,Same-Day,Cloudy,1,1,WH006,North Western,4000,Yes,No,LED Television,Electronics,15.0,39,10,Yes,No,Anti-static box with foam,600,Yes,No,6720.0,2024-03-19,Delivered,1
SL00132,Negombo,Kegalle,73,Van,Economy,Stormy,4,5,WH010,Western,4000,Yes,Yes,Washing Machine,Appliances,40.0,398,10,Yes,No,Wooden crate,1200,No,No,3920.0,2024-07-11,Delivered,0
SL00133,Negombo,Gampaha,27,Motorbike,Express,Clear,1,1,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,195,100,Yes,No,Anti-static box with foam,600,Yes,No,1890.0,2024-06-25,Delivered,1
SL00134,Galle,Monaragala,202,Three Wheeler,Economy,Stormy,4,4,WH004,Southern,4500,Yes,No,LED Television,Electronics,15.0,332,20,Yes,No,Anti-static box with foam,600,Yes,No,4720.0,2025-02-22,Delivered,1
SL00135,Negombo,Kandy,113,Motorbike,Standard,Clear,2,2,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,305,100,Yes,No,Anti-static box with foam,600,Yes,No,3330.0,2024-06-02,Delivered,1
SL00136,Gampaha,Polonnaruwa,189,Motorbike,Express,Cloudy,1,3,WH002,Western,6000,Yes,No,Mobile Phone,Electronics,0.3,355,100,Yes,No,Anti-static box with foam,600,Yes,No,6570.0,2024-03-27,Delayed,0
SL00137,Matara,Vavuniya,404,Three Wheeler,Standard,Rainy,3,3,WH009,Southern,3000,Yes,No,Books Bundle,Books,10.0,398,100,Yes,No,Corrugated box,200,No,No,9280.0,2025-03-09,Delivered,1
SL00138,Kurunegala,Colombo,95,Motorbike,Standard,Cloudy,2,2,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,4,25,Yes,Yes,Padded envelope,150,No,No,2580.0,2024-08-19,Failed,0
SL00139,Kandy,Jaffna,335,Three Wheeler,Standard,Clear,3,3,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,296,100,Yes,No,Corner guards and blankets,700,No,No,8310.0,2024-12-10,Delivered,1
SL00140,Negombo,Vavuniya,241,Three Wheeler,Express,Rainy,1,1,WH010,Western,4000,Yes,Yes,Office Chair,Furniture,12.0,12,50,Yes,Yes,Corner guards and blankets,700,No,No,9500.0,2024-02-14,Delivered,1
SL00141,Kurunegala,Dambulla,67,Three Wheeler,Express,Stormy,1,1,WH006,North Western,4000,Yes,No,Cotton Clothing Bale,Clothing,8.0,249,20,Yes,No,Poly mailer bag,120,No,No,3220.0,2025-04-25,Delivered,1
SL00142,Kurunegala,Dambulla,67,Three Wheeler,Economy,Stormy,4,4,WH006,North Western,4000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,215,50,Yes,No,Bubble wrap and double box,850,Yes,No,2350.0,2024-07-23,Delivered,1
SL00143,Jaffna,Kandy,335,Three Wheeler,Economy,Cloudy,5,5,WH005,Northern,3500,No,No,Office Chair,Furniture,12.0,72,100,Yes,Yes,Corner guards and blankets,700,No,No,7600.0,2024-10-18,Delivered,1
SL00144,Kandy,Kurunegala,42,Van,Economy,Foggy,4,5,WH003,Central,5000,Yes,Yes,Washing Machine,Appliances,40.0,7,10,Yes,Yes,Wooden crate,1200,No,No,3510.0,2024-01-28,Delivered,0
SL00145,Colombo,Vavuniya,255,Three Wheeler,Standard,Rainy,2,2,WH001,Western,10000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,61,25,Yes,No,Poly mailer bag,120,No,No,5960.0,2024-04-11,Delivered,1
SL00146,Kandy,Anuradhapura,140,Motorbike,Same-Day,Cloudy,1,1,WH003,Central,5000,Yes,Yes,Mobile Phone,Electronics,0.3,261,100,Yes,No,Anti-static box with foam,600,Yes,No,7010.0,2025-04-25,Delivered,1
SL00147,Negombo,Colombo,38,Van,Same-Day,Clear,1,4,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,96,50,Yes,No,Reinforced carton,450,No,No,4130.0,2024-04-23,Delayed,0
SL00148,Galle,Ratnapura,97,Three Wheeler,Same-Day,Clear,1,1,WH004,Southern,4500,Yes,No,Books Bundle,Books,10.0,347,50,Yes,No,Corrugated box,200,No,No,4940.0,2025-05-26,Delivered,1
SL00149,Colombo,Chilaw,80,Lorry,Express,Rainy,1,1,WH001,Western,10000,Yes,Yes,Furniture Set,Furniture,80.0,20,50,Yes,Yes,Corner guards and blankets,700,No,No,7310.0,2025-03-02,Delivered,1
SL00150,Gampaha,Puttalam,137,Van,Standard,Clear,2,2,WH002,Western,6000,Yes,No,Dining Table,Furniture,35.0,298,50,Yes,No,Corner guards and blankets,700,No,No,5330.0,2025-02-03,Delivered,1
SL00151,Colombo,Chilaw,80,Three Wheeler,Economy,Cloudy,4,4,WH001,Western,10000,Yes,Yes,Frozen Food Pack,Groceries,15.0,28,25,Yes,No,Insulated box,400,No,Yes,2440.0,2024-04-16,Delivered,1
SL00152,Kandy,Galle,225,Motorbike,Standard,Foggy,2,3,WH003,Central,5000,Yes,Yes,Mobile Phone,Electronics,0.3,349,20,Yes,No,Anti-static box with foam,600,Yes,No,6310.0,2025-05-05,Failed,0
SL00153,Kandy,Jaffna,335,Van,Economy,Clear,5,5,WH003,Central,5000,Yes,Yes,Dining Table,Furniture,35.0,42,20,Yes,No,Corner guards and blankets,700,No,No,7690.0,2024-11-13,Delivered,1
SL00154,Anuradhapura,Ampara,234,Motorbike,Economy,Cloudy,4,4,WH007,North Central,3000,No,No,Documents Package,Documents,0.5,0,100,No,Yes,Padded envelope,150,No,No,4430.0,2024-02-18,Delivered,1
SL00155,Jaffna,Negombo,355,Motorbike,Standard,Stormy,3,3,WH005,Northern,3500,No,No,Mobile Phone,Electronics,0.3,400,40,Yes,No,Anti-static box with foam,600,Yes,No,8430.0,2025-05-24,Delivered,1
SL00156,Matara,Kurunegala,224,Van,Same-Day,Stormy,1,1,WH009,Southern,3000,Yes,No,Air Conditioner,Appliances,45.0,10,20,Yes,Yes,Wooden crate,1200,No,No,12830.0,2024-12-01,Delivered,1
SL00157,Jaffna,Kalutara,445,Three Wheeler,Economy,Rainy,5,5,WH005,Northern,3500,No,No,Books Bundle,Books,10.0,199,40,Yes,No,Corrugated box,200,No,No,8910.0,2024-12-27,Delivered,1
SL00158,Jaffna,Chilaw,302,Three Wheeler,Same-Day,Clear,2,2,WH005,Northern,3500,No,No,Cotton Clothing Bale,Clothing,8.0,227,25,Yes,No,Poly mailer bag,120,No,No,13810.0,2024-06-12,Delivered,1
SL00159,Kandy,Kegalle,40,Lorry,Economy,Clear,4,4,WH003,Central,5000,Yes,Yes,Refrigerator,Appliances,55.0,4,100,Yes,Yes,Wooden crate,1200,No,No,3650.0,2025-08-03,Delivered,1
SL00160,Negombo,Anuradhapura,178,Three Wheeler,Economy,Cloudy,4,4,WH010,Western,4000,Yes,Yes,LED Television,Electronics,15.0,59,50,Yes,No,Anti-static box with foam,600,Yes,No,4450.0,2025-02-11,Delivered,1
SL00161,Jaffna,Matara,541,Motorbike,Same-Day,Clear,2,2,WH005,Northern,3500,No,No,Mobile Phone,Electronics,0.3,275,50,Yes,No,Anti-static box with foam,600,Yes,No,24120.0,2024-04-30,Delivered,1
SL00162,Jaffna,Monaragala,445,Three Wheeler,Economy,Rainy,5,5,WH005,Northern,3500,No,No,Fresh Vegetables Crate,Groceries,20.0,166,100,Yes,No,Insulated box,400,No,Yes,8740.0,2024-05-18,Delivered,1
SL00163,Batticaloa,Anuradhapura,204,Van,Economy,Clear,4,4,WH008,Eastern,2500,No,No,Washing Machine,Appliances,40.0,183,100,Yes,No,Wooden crate,1200,No,No,6390.0,2025-07-17,Delivered,1
SL00164,Jaffna,Ratnapura,434,Lorry,Express,Rainy,2,2,WH005,Northern,3500,No,No,Furniture Set,Furniture,80.0,280,20,Yes,No,Corner guards and blankets,700,No,No,19840.0,2024-05-22,Delivered,1
SL00165,Batticaloa,Colombo,310,Motorbike,Standard,Foggy,3,4,WH008,Eastern,2500,No,No,Medicine Pack,Pharmacy,0.5,259,50,Yes,No,Sealed insulated pack,500,No,Yes,7270.0,2024-11-12,Delivered,0
SL00166,Batticaloa,Puttalam,271,Motorbike,Economy,Stormy,4,5,WH008,Eastern,2500,No,No,Glass Vase Set,Fragile Items,4.0,57,20,Yes,No,Bubble wrap and double box,850,Yes,No,5990.0,2025-06-13,Delivered,0
SL00167,Kandy,Ampara,150,Van,Express,Rainy,1,1,WH003,Central,5000,Yes,Yes,Air Conditioner,Appliances,45.0,48,10,Yes,No,Wooden crate,1200,No,No,8120.0,2024-06-17,Delivered,1
SL00168,Kurunegala,Monaragala,167,Van,Express,Cloudy,1,1,WH006,North Western,4000,Yes,No,Dining Table,Furniture,35.0,285,25,Yes,No,Corner guards and blankets,700,No,No,7780.0,2025-07-18,Delivered,1
SL00169,Kandy,Chilaw,126,Three Wheeler,Standard,Foggy,2,2,WH003,Central,5000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,277,100,Yes,No,Insulated box,400,No,Yes,4260.0,2024-06-24,Delivered,1
SL00170,Negombo,Kandy,113,Motorbike,Same-Day,Clear,1,1,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,0,100,No,Yes,Anti-static box with foam,600,Yes,No,5750.0,2024-08-03,Failed,0
SL00171,Negombo,Chilaw,45,Three Wheeler,Same-Day,Stormy,1,3,WH010,Western,4000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,299,25,Yes,No,Poly mailer bag,120,No,No,3100.0,2025-02-19,Delayed,0
SL00172,Batticaloa,Galle,323,Three Wheeler,Same-Day,Rainy,2,2,WH008,Eastern,2500,No,No,Books Bundle,Books,10.0,267,40,Yes,No,Corrugated box,200,No,No,13990.0,2024-05-27,Delivered,1
SL00173,Kurunegala,Kilinochchi,276,Motorbike,Standard,Stormy,2,2,WH006,North Western,4000,Yes,No,Mobile Phone,Electronics,0.3,6,50,Yes,Yes,Anti-static box with foam,600,Yes,No,6800.0,2024-05-05,Delivered,1
SL00174,Batticaloa,Matara,305,Three Wheeler,Express,Clear,2,4,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,0,40,No,Yes,Insulated box,400,No,Yes,10910.0,2024-06-12,Delayed,0
SL00175,Negombo,Kilinochchi,326,Motorbike,Standard,Rainy,3,3,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,275,50,Yes,No,Anti-static box with foam,600,Yes,No,8160.0,2024-11-11,Delivered,1
SL00176,Colombo,Jaffna,400,Three Wheeler,Economy,Foggy,5,5,WH001,Western,10000,Yes,Yes,Frozen Food Pack,Groceries,15.0,143,20,Yes,No,Insulated box,400,No,Yes,7670.0,2025-05-21,Delivered,1
SL00177,Jaffna,Ampara,415,Three Wheeler,Same-Day,Clear,2,2,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,155,100,Yes,No,Insulated box,400,No,Yes,19180.0,2025-01-09,Delivered,1
SL00178,Anuradhapura,Kandy,140,Three Wheeler,Express,Cloudy,1,1,WH007,North Central,3000,No,No,LED Television,Electronics,15.0,57,40,Yes,No,Anti-static box with foam,600,Yes,No,6090.0,2025-07-17,Delivered,1
SL00179,Negombo,Dambulla,149,Three Wheeler,Same-Day,Rainy,1,1,WH010,Western,4000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,221,25,Yes,No,Insulated box,400,No,Yes,8250.0,2025-01-09,Delivered,1
SL00180,Galle,Kegalle,177,Three Wheeler,Economy,Foggy,4,5,WH004,Southern,4500,Yes,No,Office Chair,Furniture,12.0,0,10,No,Yes,Corner guards and blankets,700,No,No,4620.0,2025-06-15,Delivered,0
SL00181,Kandy,Kegalle,40,Van,Express,Cloudy,1,1,WH003,Central,5000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,183,20,Yes,No,Reinforced carton,450,No,No,3590.0,2024-11-02,Delivered,1
SL00182,Matara,Puttalam,317,Motorbike,Economy,Foggy,5,6,WH009,Southern,3000,Yes,No,Mobile Phone,Electronics,0.3,28,25,Yes,No,Anti-static box with foam,600,Yes,No,6920.0,2025-08-20,Delivered,0
SL00183,Colombo,Kegalle,78,Three Wheeler,Economy,Cloudy,4,4,WH001,Western,10000,Yes,Yes,Books Bundle,Books,10.0,316,50,Yes,No,Corrugated box,200,No,No,2180.0,2025-08-20,Delivered,1
SL00184,Kandy,Puttalam,156,Three Wheeler,Economy,Rainy,4,4,WH003,Central,5000,Yes,Yes,Frozen Food Pack,Groceries,15.0,144,10,Yes,No,Insulated box,400,No,Yes,4080.0,2024-04-22,Delivered,1
SL00185,Colombo,Kalutara,42,Three Wheeler,Standard,Stormy,2,2,WH001,Western,10000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,12,20,Yes,Yes,Bubble wrap and double box,850,Yes,No,2340.0,2025-04-27,Delivered,1
SL00186,Kandy,Puttalam,156,Three Wheeler,Express,Foggy,1,1,WH003,Central,5000,Yes,Yes,LED Television,Electronics,15.0,359,40,Yes,No,Anti-static box with foam,600,Yes,No,7040.0,2025-04-15,Delivered,1
SL00187,Kurunegala,Ampara,191,Lorry,Standard,Cloudy,2,2,WH006,North Western,4000,Yes,No,Furniture Set,Furniture,80.0,118,20,Yes,No,Corner guards and blankets,700,No,No,8150.0,2024-08-18,Delivered,1
SL00188,Jaffna,Monaragala,445,Three Wheeler,Express,Stormy,2,4,WH005,Northern,3500,No,No,Books Bundle,Books,10.0,198,50,Yes,No,Corrugated box,200,No,No,15120.0,2025-07-10,Delayed,0
SL00189,Anuradhapura,Nuwara Eliya,200,Motorbike,Express,Cloudy,1,1,WH007,North Central,3000,No,No,Glass Vase Set,Fragile Items,4.0,0,100,No,Yes,Bubble wrap and double box,850,Yes,No,7540.0,2025-03-28,Delivered,1
SL00190,Batticaloa,Trincomalee,135,Three Wheeler,Express,Foggy,1,1,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,307,100,Yes,No,Insulated box,400,No,Yes,6110.0,2025-08-23,Delivered,1
SL00191,Galle,Kandy,225,Motorbike,Express,Rainy,1,1,WH004,Southern,4500,Yes,No,Medicine Pack,Pharmacy,0.5,0,40,No,Yes,Sealed insulated pack,500,No,Yes,8190.0,2024-04-12,Delivered,1
SL00192,Colombo,Ampara,360,Three Wheeler,Express,Stormy,2,4,WH001,Western,10000,Yes,Yes,Office Chair,Furniture,12.0,263,40,Yes,No,Corner guards and blankets,700,No,No,12540.0,2024-10-19,Delayed,0
SL00193,Gampaha,Chilaw,75,Three Wheeler,Express,Foggy,1,2,WH002,Western,6000,Yes,No,LED Television,Electronics,15.0,39,20,Yes,No,Anti-static box with foam,600,Yes,No,3920.0,2024-02-07,Delivered,0
SL00194,Batticaloa,Anuradhapura,204,Motorbike,Standard,Clear,2,2,WH008,Eastern,2500,No,No,Glass Vase Set,Fragile Items,4.0,0,50,No,Yes,Bubble wrap and double box,850,Yes,No,5520.0,2024-12-09,Delivered,1
SL00195,Batticaloa,Chilaw,272,Three Wheeler,Economy,Rainy,4,4,WH008,Eastern,2500,No,No,Books Bundle,Books,10.0,259,25,Yes,No,Corrugated box,200,No,No,5800.0,2024-12-04,Delivered,1
SL00196,Batticaloa,Chilaw,272,Van,Standard,Rainy,2,2,WH008,Eastern,2500,No,No,Dining Table,Furniture,35.0,0,25,No,Yes,Corner guards and blankets,700,No,No,8370.0,2024-07-16,Delivered,1
SL00197,Negombo,Chilaw,45,Van,Economy,Stormy,4,5,WH010,Western,4000,Yes,Yes,Dining Table,Furniture,35.0,64,40,Yes,No,Corner guards and blankets,700,No,No,2600.0,2024-11-27,Delayed,0
SL00198,Colombo,Kurunegala,95,Motorbike,Economy,Rainy,4,4,WH001,Western,10000,Yes,Yes,Medicine Pack,Pharmacy,0.5,156,25,Yes,No,Sealed insulated pack,500,No,Yes,2480.0,2025-08-09,Delivered,1
SL00199,Jaffna,Chilaw,302,Lorry,Standard,Rainy,3,3,WH005,Northern,3500,No,No,Refrigerator,Appliances,55.0,2,40,Yes,Yes,Wooden crate,1200,No,No,9690.0,2025-05-29,Delivered,1
SL00200,Gampaha,Chilaw,75,Three Wheeler,Standard,Cloudy,2,2,WH002,Western,6000,Yes,No,Books Bundle,Books,10.0,132,20,Yes,No,Corrugated box,200,No,No,2400.0,2025-01-17,Delivered,1
SL00201,Matara,Gampaha,182,Three Wheeler,Express,Rainy,1,1,WH009,Southern,3000,Yes,No,Cotton Clothing Bale,Clothing,8.0,325,10,Yes,No,Poly mailer bag,120,No,No,6550.0,2025-01-05,Delivered,1
SL00202,Negombo,Jaffna,355,Van,Same-Day,Foggy,2,2,WH010,Western,4000,Yes,Yes,Washing Machine,Appliances,40.0,123,50,Yes,No,Wooden crate,1200,No,No,18060.0,2025-06-16,Delivered,1
SL00203,Gampaha,Dambulla,146,Van,Express,Foggy,1,1,WH002,Western,6000,Yes,No,Auto Spare Parts,Auto Parts,25.0,281,40,Yes,No,Reinforced carton,450,No,No,6670.0,2025-04-12,Delivered,1
SL00204,Matara,Kalutara,123,Three Wheeler,Standard,Clear,2,2,WH009,Southern,3000,Yes,No,LED Television,Electronics,15.0,21,100,Yes,Yes,Anti-static box with foam,600,Yes,No,4220.0,2024-02-16,Delivered,1
SL00205,Kurunegala,Monaragala,167,Three Wheeler,Same-Day,Foggy,1,1,WH006,North Western,4000,Yes,No,Cotton Clothing Bale,Clothing,8.0,55,40,Yes,No,Poly mailer bag,120,No,No,7510.0,2024-05-18,Delivered,1
SL00206,Kurunegala,Vavuniya,183,Three Wheeler,Economy,Stormy,4,4,WH006,North Western,4000,Yes,No,Cotton Clothing Bale,Clothing,8.0,369,100,Yes,No,Poly mailer bag,120,No,No,4030.0,2024-05-01,Delivered,1
SL00207,Matara,Vavuniya,404,Van,Express,Rainy,2,2,WH009,Southern,3000,Yes,No,Dining Table,Furniture,35.0,31,25,Yes,No,Corner guards and blankets,700,No,No,15800.0,2025-07-11,Delivered,1
SL00208,Matara,Vavuniya,404,Three Wheeler,Express,Rainy,2,2,WH009,Southern,3000,Yes,No,Cotton Clothing Bale,Clothing,8.0,99,25,Yes,No,Poly mailer bag,120,No,No,14330.0,2024-04-25,Delivered,1
SL00209,Anuradhapura,Kegalle,153,Three Wheeler,Same-Day,Rainy,1,1,WH007,North Central,3000,No,No,LED Television,Electronics,15.0,71,50,Yes,No,Anti-static box with foam,600,Yes,No,8160.0,2024-02-19,Delivered,1
SL00210,Colombo,Vavuniya,255,Motorbike,Economy,Rainy,4,4,WH001,Western,10000,Yes,Yes,Medicine Pack,Pharmacy,0.5,48,20,Yes,No,Sealed insulated pack,500,No,Yes,5660.0,2024-08-27,Delivered,1
SL00211,Negombo,Kegalle,73,Motorbike,Standard,Rainy,2,2,WH010,Western,4000,Yes,Yes,Mobile Phone,Electronics,0.3,93,100,Yes,Yes,Anti-static box with foam,600,Yes,No,2440.0,2024-11-03,Delivered,1
SL00212,Colombo,Ampara,360,Three Wheeler,Express,Stormy,2,5,WH001,Western,10000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,44,25,Yes,No,Insulated box,400,No,Yes,13060.0,2025-03-02,Delayed,0
SL00213,Kandy,Ratnapura,94,Three Wheeler,Economy,Rainy,4,4,WH003,Central,5000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,262,20,Yes,No,Poly mailer bag,120,No,No,2200.0,2024-05-27,Delivered,1
SL00214,Colombo,Ampara,360,Van,Economy,Stormy,5,5,WH001,Western,10000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,88,40,Yes,No,Reinforced carton,450,No,No,7620.0,2024-03-21,Delivered,1
SL00215,Kurunegala,Galle,212,Van,Express,Clear,1,1,WH006,North Western,4000,Yes,No,Auto Spare Parts,Auto Parts,25.0,364,50,Yes,No,Reinforced carton,450,No,No,8150.0,2024-03-15,Delivered,1
SL00216,Negombo,Kilinochchi,326,Three Wheeler,Express,Stormy,2,2,WH010,Western,4000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,190,25,Yes,No,Bubble wrap and double box,850,Yes,No,11220.0,2024-04-30,Delivered,1
SL00217,Galle,Monaragala,202,Three Wheeler,Express,Stormy,1,1,WH004,Southern,4500,Yes,No,Frozen Food Pack,Groceries,15.0,302,25,Yes,No,Insulated box,400,No,Yes,7820.0,2025-01-02,Failed,0
SL00218,Jaffna,Nuwara Eliya,403,Three Wheeler,Economy,Stormy,5,6,WH005,Northern,3500,No,No,Books Bundle,Books,10.0,12,40,Yes,Yes,Corrugated box,200,No,No,8340.0,2025-01-14,Failed,0
SL00219,Anuradhapura,Kandy,140,Motorbike,Express,Rainy,1,1,WH007,North Central,3000,No,No,Mobile Phone,Electronics,0.3,0,50,No,Yes,Anti-static box with foam,600,Yes,No,5460.0,2025-03-03,Delivered,1
SL00220,Kandy,Batticaloa,165,Three Wheeler,Standard,Rainy,2,2,WH003,Central,5000,Yes,Yes,Books Bundle,Books,10.0,145,40,Yes,No,Corrugated box,200,No,No,4620.0,2024-12-11,Delivered,1
SL00221,Batticaloa,Kilinochchi,305,Three Wheeler,Economy,Stormy,5,5,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,13,25,Yes,Yes,Insulated box,400,No,Yes,6680.0,2024-07-07,Delivered,1
SL00222,Colombo,Puttalam,130,Lorry,Same-Day,Clear,1,1,WH001,Western,10000,Yes,Yes,Furniture Set,Furniture,80.0,362,10,Yes,No,Corner guards and blankets,700,No,No,10750.0,2024-05-20,Failed,0
SL00223,Gampaha,Monaragala,197,Motorbike,Express,Clear,1,1,WH002,Western,6000,Yes,No,Medicine Pack,Pharmacy,0.5,253,25,Yes,No,Sealed insulated pack,500,No,Yes,7200.0,2025-05-09,Delivered,1
SL00224,Colombo,Kandy,115,Three Wheeler,Economy,Clear,4,4,WH001,Western,10000,Yes,Yes,Frozen Food Pack,Groceries,15.0,0,100,No,Yes,Insulated box,400,No,Yes,3130.0,2024-10-20,Delivered,1
SL00225,Matara,Monaragala,176,Lorry,Economy,Rainy,4,4,WH009,Southern,3000,Yes,No,Refrigerator,Appliances,55.0,2,50,Yes,Yes,Wooden crate,1200,No,No,5920.0,2025-06-23,Delivered,1
SL00226,Kurunegala,Matara,224,Three Wheeler,Economy,Clear,4,4,WH006,North Western,4000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,227,40,Yes,No,Insulated box,400,No,Yes,5010.0,2024-08-19,Delivered,1
SL00227,Gampaha,Chilaw,75,Three Wheeler,Same-Day,Clear,1,1,WH002,Western,6000,Yes,No,Books Bundle,Books,10.0,213,50,Yes,No,Corrugated box,200,No,No,4110.0,2024-01-10,Delivered,1
SL00228,Gampaha,Kalutara,73,Van,Economy,Cloudy,4,4,WH002,Western,6000,Yes,No,Dining Table,Furniture,35.0,68,50,Yes,No,Corner guards and blankets,700,No,No,3120.0,2025-08-03,Delivered,1
SL00229,Jaffna,Kandy,335,Three Wheeler,Same-Day,Cloudy,2,2,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,308,100,Yes,No,Insulated box,400,No,Yes,14620.0,2024-11-18,Delivered,1
SL00230,Galle,Polonnaruwa,297,Lorry,Express,Stormy,1,1,WH004,Southern,4500,Yes,No,Refrigerator,Appliances,55.0,173,20,Yes,No,Wooden crate,1200,No,No,14230.0,2025-02-02,Delivered,1
